output_item_id,output_count,input_item_id,input_count,station,recipe_id,recipe_type
minecraft:glow_item_frame,1,minecraft:item_frame,1,CRAFTING_TABLE,glow_item_frame,minecraft:crafting_shapeless
minecraft:glowstone,1,minecraft:glowstone_dust,4,CRAFTING_TABLE,glowstone,minecraft:crafting_shaped
minecraft:gold_block,1,minecraft:gold_ingot,9,CRAFTING_TABLE,gold_block,minecraft:crafting_shaped
minecraft:gold_ingot,9,minecraft:gold_block,1,CRAFTING_TABLE,gold_ingot_from_gold_block,minecraft:crafting_shapeless
minecraft:gold_ingot,1,minecraft:gold_nugget,9,CRAFTING_TABLE,gold_ingot_from_nuggets,minecraft:crafting_shaped
minecraft:gold_ingot,1,minecraft:deepslate_gold_ore,1,FURNACE,gold_ingot_from_blasting_deepslate_gold_ore,minecraft:blasting
minecraft:gold_ingot,1,minecraft:gold_ore,1,FURNACE,gold_ingot_from_blasting_gold_ore,minecraft:blasting
minecraft:gold_ingot,1,minecraft:nether_gold_ore,1,FURNACE,gold_ingot_from_blasting_nether_gold_ore,minecraft:blasting
minecraft:gold_ingot,1,minecraft:raw_gold,1,FURNACE,gold_ingot_from_blasting_raw_gold,minecraft:blasting
minecraft:gold_ingot,1,minecraft:deepslate_gold_ore,1,FURNACE,gold_ingot_from_smelting_deepslate_gold_ore,minecraft:smelting
minecraft:gold_ingot,1,minecraft:gold_ore,1,FURNACE,gold_ingot_from_smelting_gold_ore,minecraft:smelting
minecraft:gold_ingot,1,minecraft:nether_gold_ore,1,FURNACE,gold_ingot_from_smelting_nether_gold_ore,minecraft:smelting
minecraft:gold_ingot,1,minecraft:raw_gold,1,FURNACE,gold_ingot_from_smelting_raw_gold,minecraft:smelting
minecraft:gold_nugget,9,minecraft:gold_ingot,1,CRAFTING_TABLE,gold_nugget,minecraft:crafting_shapeless
minecraft:gold_nugget,1,minecraft:golden_axe,1,FURNACE,gold_nugget_from_blasting,minecraft:blasting
minecraft:gold_nugget,1,minecraft:golden_axe,1,FURNACE,gold_nugget_from_smelting,minecraft:smelting
minecraft:golden_apple,1,minecraft:apple,1,CRAFTING_TABLE,golden_apple,minecraft:crafting_shaped
minecraft:golden_apple,1,minecraft:gold_ingot,8,CRAFTING_TABLE,golden_apple,minecraft:crafting_shaped
minecraft:golden_axe,1,minecraft:stick,2,CRAFTING_TABLE,golden_axe,minecraft:crafting_shaped
minecraft:golden_boots,1,minecraft:gold_ingot,4,CRAFTING_TABLE,golden_boots,minecraft:crafting_shaped
minecraft:golden_carrot,1,minecraft:carrot,1,CRAFTING_TABLE,golden_carrot,minecraft:crafting_shaped
minecraft:golden_carrot,1,minecraft:gold_nugget,8,CRAFTING_TABLE,golden_carrot,minecraft:crafting_shaped
minecraft:golden_chestplate,1,minecraft:gold_ingot,8,CRAFTING_TABLE,golden_chestplate,minecraft:crafting_shaped
minecraft:golden_helmet,1,minecraft:gold_ingot,5,CRAFTING_TABLE,golden_helmet,minecraft:crafting_shaped
minecraft:golden_hoe,1,minecraft:stick,2,CRAFTING_TABLE,golden_hoe,minecraft:crafting_shaped
minecraft:golden_leggings,1,minecraft:gold_ingot,7,CRAFTING_TABLE,golden_leggings,minecraft:crafting_shaped
minecraft:golden_pickaxe,1,minecraft:stick,2,CRAFTING_TABLE,golden_pickaxe,minecraft:crafting_shaped
minecraft:golden_shovel,1,minecraft:stick,2,CRAFTING_TABLE,golden_shovel,minecraft:crafting_shaped
minecraft:golden_spear,1,minecraft:stick,2,CRAFTING_TABLE,golden_spear,minecraft:crafting_shaped
minecraft:golden_sword,1,minecraft:stick,1,CRAFTING_TABLE,golden_sword,minecraft:crafting_shaped
minecraft:granite,1,minecraft:diorite,1,CRAFTING_TABLE,granite,minecraft:crafting_shapeless
minecraft:granite,1,minecraft:quartz,1,CRAFTING_TABLE,granite,minecraft:crafting_shapeless
minecraft:granite_slab,6,minecraft:granite,3,CRAFTING_TABLE,granite_slab,minecraft:crafting_shaped
minecraft:granite_slab,2,minecraft:granite,1,STONECUTTER,granite_slab_from_granite_stonecutting,minecraft:stonecutting
minecraft:granite_stairs,4,minecraft:granite,6,CRAFTING_TABLE,granite_stairs,minecraft:crafting_shaped
minecraft:granite_stairs,1,minecraft:granite,1,STONECUTTER,granite_stairs_from_granite_stonecutting,minecraft:stonecutting
minecraft:granite_wall,6,minecraft:granite,6,CRAFTING_TABLE,granite_wall,minecraft:crafting_shaped
minecraft:granite_wall,1,minecraft:granite,1,STONECUTTER,granite_wall_from_granite_stonecutting,minecraft:stonecutting
minecraft:gray_banner,1,minecraft:gray_wool,6,CRAFTING_TABLE,gray_banner,minecraft:crafting_shaped
minecraft:gray_banner,1,minecraft:stick,1,CRAFTING_TABLE,gray_banner,minecraft:crafting_shaped
minecraft:gray_bed,1,minecraft:black_bed,1,CRAFTING_TABLE,dye_gray_bed,minecraft:crafting_shapeless
minecraft:gray_bed,1,minecraft:gray_dye,1,CRAFTING_TABLE,dye_gray_bed,minecraft:crafting_shapeless
minecraft:gray_bed,1,minecraft:gray_wool,3,CRAFTING_TABLE,gray_bed,minecraft:crafting_shaped
minecraft:gray_candle,1,minecraft:candle,1,CRAFTING_TABLE,gray_candle,minecraft:crafting_shapeless
minecraft:gray_candle,1,minecraft:gray_dye,1,CRAFTING_TABLE,gray_candle,minecraft:crafting_shapeless
minecraft:gray_carpet,1,minecraft:black_carpet,1,CRAFTING_TABLE,dye_gray_carpet,minecraft:crafting_shapeless
minecraft:gray_carpet,1,minecraft:gray_dye,1,CRAFTING_TABLE,dye_gray_carpet,minecraft:crafting_shapeless
minecraft:gray_carpet,3,minecraft:gray_wool,2,CRAFTING_TABLE,gray_carpet,minecraft:crafting_shaped
minecraft:gray_concrete_powder,8,minecraft:gravel,4,CRAFTING_TABLE,gray_concrete_powder,minecraft:crafting_shapeless
minecraft:gray_concrete_powder,8,minecraft:gray_dye,1,CRAFTING_TABLE,gray_concrete_powder,minecraft:crafting_shapeless
minecraft:gray_concrete_powder,8,minecraft:sand,4,CRAFTING_TABLE,gray_concrete_powder,minecraft:crafting_shapeless
minecraft:gray_dye,2,minecraft:black_dye,1,CRAFTING_TABLE,gray_dye,minecraft:crafting_shapeless
minecraft:gray_dye,2,minecraft:white_dye,1,CRAFTING_TABLE,gray_dye,minecraft:crafting_shapeless
minecraft:gray_dye,1,minecraft:closed_eyeblossom,1,CRAFTING_TABLE,gray_dye_from_closed_eyeblossom,minecraft:crafting_shapeless
minecraft:gray_glazed_terracotta,1,minecraft:gray_terracotta,1,FURNACE,gray_glazed_terracotta,minecraft:smelting
minecraft:gray_harness,1,minecraft:black_harness,1,CRAFTING_TABLE,dye_gray_harness,minecraft:crafting_shapeless
minecraft:gray_harness,1,minecraft:gray_dye,1,CRAFTING_TABLE,dye_gray_harness,minecraft:crafting_shapeless
minecraft:gray_harness,1,minecraft:glass,2,CRAFTING_TABLE,gray_harness,minecraft:crafting_shaped
minecraft:gray_harness,1,minecraft:gray_wool,1,CRAFTING_TABLE,gray_harness,minecraft:crafting_shaped
minecraft:gray_harness,1,minecraft:leather,3,CRAFTING_TABLE,gray_harness,minecraft:crafting_shaped
minecraft:gray_stained_glass,8,minecraft:glass,8,CRAFTING_TABLE,gray_stained_glass,minecraft:crafting_shaped
minecraft:gray_stained_glass,8,minecraft:gray_dye,1,CRAFTING_TABLE,gray_stained_glass,minecraft:crafting_shaped
minecraft:gray_stained_glass_pane,16,minecraft:gray_stained_glass,6,CRAFTING_TABLE,gray_stained_glass_pane,minecraft:crafting_shaped
minecraft:gray_stained_glass_pane,8,minecraft:glass_pane,8,CRAFTING_TABLE,gray_stained_glass_pane_from_glass_pane,minecraft:crafting_shaped
minecraft:gray_stained_glass_pane,8,minecraft:gray_dye,1,CRAFTING_TABLE,gray_stained_glass_pane_from_glass_pane,minecraft:crafting_shaped
minecraft:gray_terracotta,8,minecraft:gray_dye,1,CRAFTING_TABLE,gray_terracotta,minecraft:crafting_shaped
minecraft:gray_terracotta,8,minecraft:terracotta,8,CRAFTING_TABLE,gray_terracotta,minecraft:crafting_shaped
minecraft:gray_wool,1,minecraft:black_wool,1,CRAFTING_TABLE,dye_gray_wool,minecraft:crafting_shapeless
minecraft:gray_wool,1,minecraft:gray_dye,1,CRAFTING_TABLE,dye_gray_wool,minecraft:crafting_shapeless
minecraft:green_banner,1,minecraft:green_wool,6,CRAFTING_TABLE,green_banner,minecraft:crafting_shaped
minecraft:green_banner,1,minecraft:stick,1,CRAFTING_TABLE,green_banner,minecraft:crafting_shaped
minecraft:green_bed,1,minecraft:black_bed,1,CRAFTING_TABLE,dye_green_bed,minecraft:crafting_shapeless
minecraft:green_bed,1,minecraft:green_dye,1,CRAFTING_TABLE,dye_green_bed,minecraft:crafting_shapeless
minecraft:green_bed,1,minecraft:green_wool,3,CRAFTING_TABLE,green_bed,minecraft:crafting_shaped
minecraft:green_candle,1,minecraft:candle,1,CRAFTING_TABLE,green_candle,minecraft:crafting_shapeless
minecraft:green_candle,1,minecraft:green_dye,1,CRAFTING_TABLE,green_candle,minecraft:crafting_shapeless
minecraft:green_carpet,1,minecraft:black_carpet,1,CRAFTING_TABLE,dye_green_carpet,minecraft:crafting_shapeless
minecraft:green_carpet,1,minecraft:green_dye,1,CRAFTING_TABLE,dye_green_carpet,minecraft:crafting_shapeless
minecraft:green_carpet,3,minecraft:green_wool,2,CRAFTING_TABLE,green_carpet,minecraft:crafting_shaped
minecraft:green_concrete_powder,8,minecraft:gravel,4,CRAFTING_TABLE,green_concrete_powder,minecraft:crafting_shapeless
minecraft:green_concrete_powder,8,minecraft:green_dye,1,CRAFTING_TABLE,green_concrete_powder,minecraft:crafting_shapeless
minecraft:green_concrete_powder,8,minecraft:sand,4,CRAFTING_TABLE,green_concrete_powder,minecraft:crafting_shapeless
minecraft:green_dye,1,minecraft:cactus,1,FURNACE,green_dye,minecraft:smelting
minecraft:green_glazed_terracotta,1,minecraft:green_terracotta,1,FURNACE,green_glazed_terracotta,minecraft:smelting
minecraft:green_harness,1,minecraft:black_harness,1,CRAFTING_TABLE,dye_green_harness,minecraft:crafting_shapeless
minecraft:green_harness,1,minecraft:green_dye,1,CRAFTING_TABLE,dye_green_harness,minecraft:crafting_shapeless
minecraft:green_harness,1,minecraft:glass,2,CRAFTING_TABLE,green_harness,minecraft:crafting_shaped
minecraft:green_harness,1,minecraft:green_wool,1,CRAFTING_TABLE,green_harness,minecraft:crafting_shaped
minecraft:green_harness,1,minecraft:leather,3,CRAFTING_TABLE,green_harness,minecraft:crafting_shaped
minecraft:green_stained_glass,8,minecraft:glass,8,CRAFTING_TABLE,green_stained_glass,minecraft:crafting_shaped
minecraft:green_stained_glass,8,minecraft:green_dye,1,CRAFTING_TABLE,green_stained_glass,minecraft:crafting_shaped
minecraft:green_stained_glass_pane,16,minecraft:green_stained_glass,6,CRAFTING_TABLE,green_stained_glass_pane,minecraft:crafting_shaped
minecraft:green_stained_glass_pane,8,minecraft:glass_pane,8,CRAFTING_TABLE,green_stained_glass_pane_from_glass_pane,minecraft:crafting_shaped
minecraft:green_stained_glass_pane,8,minecraft:green_dye,1,CRAFTING_TABLE,green_stained_glass_pane_from_glass_pane,minecraft:crafting_shaped
minecraft:green_terracotta,8,minecraft:green_dye,1,CRAFTING_TABLE,green_terracotta,minecraft:crafting_shaped
minecraft:green_terracotta,8,minecraft:terracotta,8,CRAFTING_TABLE,green_terracotta,minecraft:crafting_shaped
minecraft:green_wool,1,minecraft:black_wool,1,CRAFTING_TABLE,dye_green_wool,minecraft:crafting_shapeless
minecraft:green_wool,1,minecraft:green_dye,1,CRAFTING_TABLE,dye_green_wool,minecraft:crafting_shapeless
minecraft:grindstone,1,minecraft:stick,2,CRAFTING_TABLE,grindstone,minecraft:crafting_shaped
minecraft:grindstone,1,minecraft:stone_slab,1,CRAFTING_TABLE,grindstone,minecraft:crafting_shaped
minecraft:hay_block,1,minecraft:wheat,9,CRAFTING_TABLE,hay_block,minecraft:crafting_shapeless
minecraft:heavy_weighted_pressure_plate,1,minecraft:iron_ingot,2,CRAFTING_TABLE,heavy_weighted_pressure_plate,minecraft:crafting_shaped
minecraft:honey_block,1,minecraft:honey_bottle,4,CRAFTING_TABLE,honey_block,minecraft:crafting_shaped
minecraft:honey_bottle,4,minecraft:glass_bottle,4,CRAFTING_TABLE,honey_bottle,minecraft:crafting_shapeless
minecraft:honey_bottle,4,minecraft:honey_block,1,CRAFTING_TABLE,honey_bottle,minecraft:crafting_shapeless
minecraft:honeycomb_block,1,minecraft:honeycomb,4,CRAFTING_TABLE,honeycomb_block,minecraft:crafting_shaped
minecraft:hopper,1,minecraft:chest,1,CRAFTING_TABLE,hopper,minecraft:crafting_shaped
minecraft:hopper,1,minecraft:iron_ingot,5,CRAFTING_TABLE,hopper,minecraft:crafting_shaped
minecraft:hopper_minecart,1,minecraft:hopper,1,CRAFTING_TABLE,hopper_minecart,minecraft:crafting_shapeless
minecraft:hopper_minecart,1,minecraft:minecart,1,CRAFTING_TABLE,hopper_minecart,minecraft:crafting_shapeless
minecraft:host_armor_trim_smithing_template,2,minecraft:diamond,7,CRAFTING_TABLE,host_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:host_armor_trim_smithing_template,2,minecraft:host_armor_trim_smithing_template,1,CRAFTING_TABLE,host_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:host_armor_trim_smithing_template,2,minecraft:terracotta,1,CRAFTING_TABLE,host_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:iron_axe,1,minecraft:stick,2,CRAFTING_TABLE,iron_axe,minecraft:crafting_shaped
minecraft:iron_bars,16,minecraft:iron_ingot,6,CRAFTING_TABLE,iron_bars,minecraft:crafting_shaped
minecraft:iron_block,1,minecraft:iron_ingot,9,CRAFTING_TABLE,iron_block,minecraft:crafting_shaped
minecraft:iron_boots,1,minecraft:iron_ingot,4,CRAFTING_TABLE,iron_boots,minecraft:crafting_shaped
minecraft:iron_chain,1,minecraft:iron_ingot,1,CRAFTING_TABLE,iron_chain,minecraft:crafting_shaped
minecraft:iron_chain,1,minecraft:iron_nugget,2,CRAFTING_TABLE,iron_chain,minecraft:crafting_shaped
minecraft:iron_chestplate,1,minecraft:iron_ingot,8,CRAFTING_TABLE,iron_chestplate,minecraft:crafting_shaped
minecraft:iron_door,3,minecraft:iron_ingot,6,CRAFTING_TABLE,iron_door,minecraft:crafting_shaped
minecraft:iron_helmet,1,minecraft:iron_ingot,5,CRAFTING_TABLE,iron_helmet,minecraft:crafting_shaped
minecraft:iron_hoe,1,minecraft:stick,2,CRAFTING_TABLE,iron_hoe,minecraft:crafting_shaped
minecraft:iron_ingot,9,minecraft:iron_block,1,CRAFTING_TABLE,iron_ingot_from_iron_block,minecraft:crafting_shapeless
minecraft:iron_ingot,1,minecraft:iron_nugget,9,CRAFTING_TABLE,iron_ingot_from_nuggets,minecraft:crafting_shaped
minecraft:iron_ingot,1,minecraft:deepslate_iron_ore,1,FURNACE,iron_ingot_from_blasting_deepslate_iron_ore,minecraft:blasting
minecraft:iron_ingot,1,minecraft:iron_ore,1,FURNACE,iron_ingot_from_blasting_iron_ore,minecraft:blasting
minecraft:iron_ingot,1,minecraft:raw_iron,1,FURNACE,iron_ingot_from_blasting_raw_iron,minecraft:blasting
minecraft:iron_ingot,1,minecraft:deepslate_iron_ore,1,FURNACE,iron_ingot_from_smelting_deepslate_iron_ore,minecraft:smelting
minecraft:iron_ingot,1,minecraft:iron_ore,1,FURNACE,iron_ingot_from_smelting_iron_ore,minecraft:smelting
minecraft:iron_ingot,1,minecraft:raw_iron,1,FURNACE,iron_ingot_from_smelting_raw_iron,minecraft:smelting
minecraft:iron_leggings,1,minecraft:iron_ingot,7,CRAFTING_TABLE,iron_leggings,minecraft:crafting_shaped
minecraft:iron_nugget,9,minecraft:iron_ingot,1,CRAFTING_TABLE,iron_nugget,minecraft:crafting_shapeless
minecraft:iron_nugget,1,minecraft:chainmail_boots,1,FURNACE,iron_nugget_from_blasting,minecraft:blasting
minecraft:iron_nugget,1,minecraft:chainmail_boots,1,FURNACE,iron_nugget_from_smelting,minecraft:smelting
minecraft:iron_pickaxe,1,minecraft:stick,2,CRAFTING_TABLE,iron_pickaxe,minecraft:crafting_shaped
minecraft:iron_shovel,1,minecraft:stick,2,CRAFTING_TABLE,iron_shovel,minecraft:crafting_shaped
minecraft:iron_spear,1,minecraft:stick,2,CRAFTING_TABLE,iron_spear,minecraft:crafting_shaped
minecraft:iron_sword,1,minecraft:stick,1,CRAFTING_TABLE,iron_sword,minecraft:crafting_shaped
minecraft:iron_trapdoor,1,minecraft:iron_ingot,4,CRAFTING_TABLE,iron_trapdoor,minecraft:crafting_shaped
minecraft:item_frame,1,minecraft:leather,1,CRAFTING_TABLE,item_frame,minecraft:crafting_shaped
minecraft:item_frame,1,minecraft:stick,8,CRAFTING_TABLE,item_frame,minecraft:crafting_shaped
minecraft:jack_o_lantern,1,minecraft:carved_pumpkin,1,CRAFTING_TABLE,jack_o_lantern,minecraft:crafting_shaped
minecraft:jack_o_lantern,1,minecraft:torch,1,CRAFTING_TABLE,jack_o_lantern,minecraft:crafting_shaped
minecraft:jukebox,1,minecraft:diamond,1,CRAFTING_TABLE,jukebox,minecraft:crafting_shaped
minecraft:jungle_boat,1,minecraft:jungle_planks,5,CRAFTING_TABLE,jungle_boat,minecraft:crafting_shaped
minecraft:jungle_button,1,minecraft:jungle_planks,1,CRAFTING_TABLE,jungle_button,minecraft:crafting_shapeless
minecraft:jungle_chest_boat,1,minecraft:chest,1,CRAFTING_TABLE,jungle_chest_boat,minecraft:crafting_shapeless
minecraft:jungle_chest_boat,1,minecraft:jungle_boat,1,CRAFTING_TABLE,jungle_chest_boat,minecraft:crafting_shapeless
minecraft:jungle_door,3,minecraft:jungle_planks,6,CRAFTING_TABLE,jungle_door,minecraft:crafting_shaped
minecraft:jungle_fence,3,minecraft:jungle_planks,4,CRAFTING_TABLE,jungle_fence,minecraft:crafting_shaped
minecraft:jungle_fence,3,minecraft:stick,2,CRAFTING_TABLE,jungle_fence,minecraft:crafting_shaped
minecraft:jungle_fence_gate,1,minecraft:jungle_planks,2,CRAFTING_TABLE,jungle_fence_gate,minecraft:crafting_shaped
minecraft:jungle_fence_gate,1,minecraft:stick,4,CRAFTING_TABLE,jungle_fence_gate,minecraft:crafting_shaped
minecraft:jungle_hanging_sign,6,minecraft:iron_chain,2,CRAFTING_TABLE,jungle_hanging_sign,minecraft:crafting_shaped
minecraft:jungle_hanging_sign,6,minecraft:stripped_jungle_log,6,CRAFTING_TABLE,jungle_hanging_sign,minecraft:crafting_shaped
minecraft:jungle_pressure_plate,1,minecraft:jungle_planks,2,CRAFTING_TABLE,jungle_pressure_plate,minecraft:crafting_shaped
minecraft:jungle_shelf,6,minecraft:stripped_jungle_log,6,CRAFTING_TABLE,jungle_shelf,minecraft:crafting_shaped
minecraft:jungle_sign,3,minecraft:jungle_planks,6,CRAFTING_TABLE,jungle_sign,minecraft:crafting_shaped
minecraft:jungle_sign,3,minecraft:stick,1,CRAFTING_TABLE,jungle_sign,minecraft:crafting_shaped
minecraft:jungle_slab,6,minecraft:jungle_planks,3,CRAFTING_TABLE,jungle_slab,minecraft:crafting_shaped
minecraft:jungle_stairs,4,minecraft:jungle_planks,6,CRAFTING_TABLE,jungle_stairs,minecraft:crafting_shaped
minecraft:jungle_trapdoor,2,minecraft:jungle_planks,6,CRAFTING_TABLE,jungle_trapdoor,minecraft:crafting_shaped
minecraft:jungle_wood,3,minecraft:jungle_log,4,CRAFTING_TABLE,jungle_wood,minecraft:crafting_shaped
minecraft:ladder,3,minecraft:stick,7,CRAFTING_TABLE,ladder,minecraft:crafting_shaped
minecraft:lantern,1,minecraft:iron_nugget,8,CRAFTING_TABLE,lantern,minecraft:crafting_shaped
minecraft:lantern,1,minecraft:torch,1,CRAFTING_TABLE,lantern,minecraft:crafting_shaped
minecraft:lapis_block,1,minecraft:lapis_lazuli,9,CRAFTING_TABLE,lapis_block,minecraft:crafting_shaped
minecraft:lapis_lazuli,9,minecraft:lapis_block,1,CRAFTING_TABLE,lapis_lazuli,minecraft:crafting_shapeless
minecraft:lapis_lazuli,1,minecraft:deepslate_lapis_ore,1,FURNACE,lapis_lazuli_from_blasting_deepslate_lapis_ore,minecraft:blasting
minecraft:lapis_lazuli,1,minecraft:lapis_ore,1,FURNACE,lapis_lazuli_from_blasting_lapis_ore,minecraft:blasting
minecraft:lapis_lazuli,1,minecraft:deepslate_lapis_ore,1,FURNACE,lapis_lazuli_from_smelting_deepslate_lapis_ore,minecraft:smelting
minecraft:lapis_lazuli,1,minecraft:lapis_ore,1,FURNACE,lapis_lazuli_from_smelting_lapis_ore,minecraft:smelting
minecraft:lead,2,minecraft:string,5,CRAFTING_TABLE,lead,minecraft:crafting_shaped
minecraft:leather,1,minecraft:rabbit_hide,4,CRAFTING_TABLE,leather,minecraft:crafting_shaped
minecraft:leather_boots,1,minecraft:leather,4,CRAFTING_TABLE,leather_boots,minecraft:crafting_shaped
minecraft:leather_chestplate,1,minecraft:leather,8,CRAFTING_TABLE,leather_chestplate,minecraft:crafting_shaped
minecraft:leather_helmet,1,minecraft:leather,5,CRAFTING_TABLE,leather_helmet,minecraft:crafting_shaped
minecraft:leather_horse_armor,1,minecraft:leather,7,CRAFTING_TABLE,leather_horse_armor,minecraft:crafting_shaped
minecraft:leather_leggings,1,minecraft:leather,7,CRAFTING_TABLE,leather_leggings,minecraft:crafting_shaped
minecraft:lectern,1,minecraft:bookshelf,1,CRAFTING_TABLE,lectern,minecraft:crafting_shaped
minecraft:lever,1,minecraft:cobblestone,1,CRAFTING_TABLE,lever,minecraft:crafting_shaped
minecraft:lever,1,minecraft:stick,1,CRAFTING_TABLE,lever,minecraft:crafting_shaped
minecraft:light_blue_banner,1,minecraft:light_blue_wool,6,CRAFTING_TABLE,light_blue_banner,minecraft:crafting_shaped
